"No.","Time","Source","Destination","Protocol","Length","Info"
"8751","67.339217605","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"8752","67.355724555","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"8755","67.380548529","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8763","67.408387079","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8768","67.428940732","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"8770","67.439125208","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8771","67.443362480","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"8772","67.443384623","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8775","67.506167280","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"8777","67.509520092","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8779","67.518666047","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"8788","67.582710675","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"8921","69.435938511","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"8934","69.643438150","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"8946","69.819328058","157.240.195.56","10.9.2.132","TLSv1.2","363","Application Data"
"8948","69.844083539","157.240.195.56","10.9.2.132","TLSv1.2","286","Application Data"
"8950","69.845589058","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"8956","69.926745463","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"8957","69.930573904","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"8958","69.930718182","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"8962","69.945242764","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8964","69.957599599","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8970","70.014268061","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8971","70.014554428","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8972","70.015755210","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"8973","70.015836897","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8976","70.023955178","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"8988","70.174117442","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"8992","70.308401366","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"9023","70.903663806","10.9.2.132","34.120.208.123","TLSv1.2","583","Client Hello"
"9027","70.972411889","34.120.208.123","10.9.2.132","TLSv1.2","222","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"9029","70.972611223","10.9.2.132","34.120.208.123","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"9030","70.972764242","10.9.2.132","34.120.208.123","TLSv1.2","243","Application Data"
"9031","70.972776679","10.9.2.132","34.120.208.123","TLSv1.2","3112","Application Data, Application Data"
"9033","70.975445855","34.120.208.123","10.9.2.132","TLSv1.2","135","Application Data"
"9034","70.975519637","10.9.2.132","34.120.208.123","TLSv1.2","104","Application Data"
"9035","70.978055793","34.120.208.123","10.9.2.132","TLSv1.2","104","Application Data"
"9041","71.236311080","34.120.208.123","10.9.2.132","TLSv1.2","522","Application Data"
"9042","71.236311214","34.120.208.123","10.9.2.132","TLSv1.2","201","Application Data"
"9043","71.236311231","34.120.208.123","10.9.2.132","TLSv1.2","288","Application Data"
"9044","71.236311248","34.120.208.123","10.9.2.132","TLSv1.2","112","Application Data"
"9049","71.236617610","10.9.2.132","34.120.208.123","TLSv1.2","112","Application Data"
"9096","72.497221221","157.240.195.56","10.9.2.132","TLSv1.2","363","Application Data"
"9102","72.698468801","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"9105","72.750986651","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"9107","72.805034289","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"9115","72.955313726","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"9149","73.900089934","10.9.2.132","157.240.196.60","TLSv1.3","105","Application Data"
"9151","73.941597091","157.240.196.60","10.9.2.132","TLSv1.3","105","Application Data"
"9154","73.975078832","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"9159","74.043895707","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"9163","74.169133775","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"9166","74.268142186","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"9186","74.419107544","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"9257","75.746451594","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"9267","75.928512680","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"9276","76.204729372","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"9282","76.213103448","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"9284","76.217933771","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"9286","76.270197039","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"9288","76.279880849","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"9289","76.284600384","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"9291","76.304791813","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"9292","76.307141894","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"9293","76.314757038","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"9295","76.326704244","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"9296","76.340292983","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"9322","76.900479868","10.9.2.132","34.149.100.209","TLSv1.2","112","Application Data"
"9326","76.906859655","34.149.100.209","10.9.2.132","TLSv1.2","112","Application Data"
"9332","76.949657950","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"9336","77.014463359","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"9362","77.452196316","10.9.2.132","157.240.195.56","TLSv1.2","265","Application Data"
"9372","77.702354962","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"9393","77.939694334","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"9395","77.944597619","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"9398","77.970708704","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"9400","77.976348091","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"9408","78.048040365","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"9411","78.053064980","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"9415","78.076105573","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"9416","78.094513006","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"9442","78.435136549","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"9776","81.804589257","157.240.195.56","10.9.2.132","TLSv1.2","379","Application Data"
"9787","82.003606335","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"9795","82.124258788","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"9805","82.274584750","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"9820","82.443777187","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"9822","82.444189364","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"9824","82.445087299","157.240.195.56","10.9.2.132","TLSv1.2","1588","Application Data"
"9831","82.499662163","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"9850","82.747938703","157.240.195.56","10.9.2.132","TLSv1.2","2730","Application Data, Application Data"
"9852","82.759470926","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"9854","82.771041577","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"9855","82.771237119","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"9867","82.996520424","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"9868","83.005791100","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"9869","83.013364676","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"9872","83.014556092","157.240.195.56","10.9.2.132","TLSv1.2","1434","Application Data"
"9873","83.014556142","157.240.195.56","10.9.2.132","TLSv1.2","439","Application Data"
"9884","83.075366973","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"9893","83.261155074","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"9895","83.265878259","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"9896","83.290712581","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"9898","83.291241512","157.240.195.56","10.9.2.132","TLSv1.2","2279","Application Data, Application Data"
"9904","83.333627826","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"9917","83.521682942","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"9919","83.526118290","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"9943","84.252122341","10.9.2.132","35.186.224.25","QUIC","1292","Initial, DCID=ecee8415ec71acb9, PKN: 1, CRYPTO, PING, PADDING"
"9947","84.269009169","10.9.2.132","35.186.224.25","TLSv1.3","583","Client Hello"
"9949","84.275633503","35.186.224.25","10.9.2.132","TLSv1.3","3485","Server Hello, Change Cipher Spec, Application Data"
"9951","84.275996369","10.9.2.132","35.186.224.25","TLSv1.3","130","Change Cipher Spec, Application Data"
"9952","84.276104635","10.9.2.132","35.186.224.25","TLSv1.3","158","Application Data"
"9953","84.276416490","10.9.2.132","35.186.224.25","TLSv1.3","1061","Application Data"
"9954","84.279079197","35.186.224.25","10.9.2.132","TLSv1.3","652","Application Data, Application Data"
"9955","84.279079295","35.186.224.25","10.9.2.132","TLSv1.3","97","Application Data"
"9957","84.279235762","10.9.2.132","35.186.224.25","TLSv1.3","97","Application Data"
"9961","84.323586563","35.186.224.25","10.9.2.132","QUIC","1292","Protected Payload (KP0)"
"9980","84.643469922","35.186.224.25","10.9.2.132","TLSv1.3","451","Application Data"
"9981","84.643470038","35.186.224.25","10.9.2.132","TLSv1.3","1434","Application Data"
"9982","84.643470056","35.186.224.25","10.9.2.132","TLSv1.3","1434","Application Data"
"9983","84.643470074","35.186.224.25","10.9.2.132","TLSv1.3","374","Application Data"
"9984","84.643470094","35.186.224.25","10.9.2.132","TLSv1.3","256","Application Data"
"9985","84.643470115","35.186.224.25","10.9.2.132","TLSv1.3","105","Application Data"
"9989","84.644467433","10.9.2.132","35.186.224.25","TLSv1.3","105","Application Data"
"10815","98.037265295","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"10817","98.038524578","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"10819","98.039489901","157.240.195.56","10.9.2.132","TLSv1.2","1588","Application Data"
"10832","98.074713787","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"10841","98.131682826","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"10849","98.224608571","157.240.195.56","10.9.2.132","TLSv1.2","138","Application Data"
"10883","98.303978801","157.240.195.56","10.9.2.132","TLSv1.2","2714","Application Data, Application Data"
"10890","98.335525437","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"10919","98.565082459","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"10920","98.565082590","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"10922","98.566207732","157.240.195.56","10.9.2.132","TLSv1.2","423","Application Data"
"10923","98.591539314","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"10951","98.865291376","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"10952","98.865291583","157.240.195.56","10.9.2.132","TLSv1.2","2279","Application Data, Application Data"
"10959","98.901173709","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"10986","99.176040768","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"10987","99.176040913","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"10988","99.176040965","157.240.195.56","10.9.2.132","TLSv1.2","1588","Application Data"
"10992","99.207768401","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11013","99.523394086","157.240.195.56","10.9.2.132","TLSv1.2","2714","Application Data, Application Data"
"11015","99.546734084","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11023","99.679966979","157.240.195.56","10.9.2.132","TLSv1.2","275","Application Data"
"11024","99.686035915","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11040","99.811012059","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11041","99.811012368","157.240.195.56","10.9.2.132","TLSv1.2","2295","Application Data, Application Data"
"11044","99.841705229","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11052","99.894087763","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"11054","99.924313018","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11055","99.925141815","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"11078","100.041468148","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11079","100.041468277","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"11081","100.042626163","157.240.195.56","10.9.2.132","TLSv1.2","229","Application Data"
"11086","100.069389525","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11089","100.083891643","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11090","100.083891710","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"11092","100.085006592","157.240.195.56","10.9.2.132","TLSv1.2","695","Application Data"
"11099","100.101445811","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"11101","100.114168846","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11102","100.114458878","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11118","100.290494886","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11119","100.298942245","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11123","100.358413493","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11124","100.358413754","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"11126","100.359795521","157.240.195.56","10.9.2.132","TLSv1.2","1754","Application Data, Application Data"
"11127","100.359795714","157.240.195.56","10.9.2.132","TLSv1.2","167","Application Data"
"11131","100.369546937","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11132","100.389489210","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11133","100.391140782","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11134","100.391141004","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"11136","100.392450407","157.240.195.56","10.9.2.132","TLSv1.2","917","Application Data"
"11137","100.392450459","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"11139","100.403395854","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11149","100.437683384","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11178","100.676696673","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11179","100.676696886","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"11181","100.678077880","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"11182","100.678077995","157.240.195.56","10.9.2.132","TLSv1.2","906","Application Data"
"11185","100.679206524","157.240.195.56","10.9.2.132","TLSv1.2","167","Application Data"
"11186","100.679206627","157.240.195.56","10.9.2.132","TLSv1.2","1346","Application Data"
"11189","100.681562997","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"11190","100.691049681","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11191","100.695058986","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11198","100.746546779","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11199","100.748560134","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11201","100.768836418","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11210","100.795759497","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11227","100.948700166","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11230","100.950197891","157.240.195.56","10.9.2.132","TLSv1.2","1293","Application Data"
"11231","100.950197953","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"11233","100.951221400","157.240.195.56","10.9.2.132","TLSv1.2","442","Application Data"
"11234","100.951221465","157.240.195.56","10.9.2.132","TLSv1.2","167","Application Data"
"11238","100.959050122","157.240.195.56","10.9.2.132","TLSv1.2","1378","Application Data"
"11239","100.960729787","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"11242","100.962056611","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11245","100.965662595","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11258","101.017810950","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11269","101.063579427","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11270","101.069992731","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11271","101.071924866","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11293","101.230888295","157.240.195.56","10.9.2.132","TLSv1.2","1490","Application Data"
"11295","101.232216541","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"11296","101.234438587","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11297","101.250523373","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11298","101.250523546","157.240.195.56","10.9.2.132","TLSv1.2","2071","Application Data, Application Data"
"11300","101.274378007","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11306","101.338623383","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"11314","101.381724968","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11338","101.517208900","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"11340","101.522429058","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11341","101.522429111","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"11343","101.523784573","157.240.195.56","10.9.2.132","TLSv1.2","1896","Application Data, Application Data"
"11344","101.523784752","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"11347","101.529361270","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11352","101.557897809","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"11354","101.575678393","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11355","101.575724379","10.9.2.132","157.240.195.56","TLSv1.2","262","Application Data, Application Data"
"11356","101.575970271","10.9.2.132","157.240.195.56","TLSv1.2","264","Application Data, Application Data"
"11357","101.577150054","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11358","101.598124433","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11366","101.664488174","157.240.195.56","10.9.2.132","TLSv1.2","1380","Application Data"
"11368","101.691288441","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11379","101.766126016","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"11381","101.797346298","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"11383","101.804510542","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"11385","101.809677474","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11386","101.814317298","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11387","101.820713918","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11391","101.869722162","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11392","101.869722290","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"11394","101.871239714","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"11395","101.871239763","157.240.195.56","10.9.2.132","TLSv1.2","136","Application Data"
"11400","101.910533002","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11405","101.936467180","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"11406","101.939203283","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"11408","101.964583412","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"11409","101.967574393","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"11431","102.062291489","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"11432","102.065736742","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11440","102.175974530","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11441","102.175974833","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"11444","102.177674507","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"11446","102.178973459","157.240.195.56","10.9.2.132","TLSv1.2","1624","Application Data, Application Data"
"11447","102.178973604","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"11449","102.193888746","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11450","102.215369847","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11456","102.301447720","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"11457","102.303938371","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"11461","102.360218697","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"11464","102.379515682","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"11471","102.425971476","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11473","102.427896922","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11475","102.461525328","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"11476","102.461525461","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"11477","102.461525480","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"11478","102.461525500","157.240.195.56","10.9.2.132","TLSv1.2","120","Application Data"
"11483","102.484656937","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"11486","102.499100785","10.9.2.132","192.114.147.162","QUIC","1399","0-RTT, DCID=c552a402ab13819416f9fd8553, SCID=756a09"
"11487","102.502943134","192.114.147.162","10.9.2.132","QUIC","1274","Initial, DCID=756a09, SCID=bc81000b4c0004a6, PKN: 11301371, CRYPTO, ACK, PADDING"
"11493","102.504308875","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"11494","102.504589204","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11499","102.529133982","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11500","102.532124715","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11521","102.767428923","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"11522","102.767429062","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"11524","102.767756544","157.240.195.56","10.9.2.132","TLSv1.2","136","Application Data"
"11525","102.779599172","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11526","102.782016201","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"11694","103.266135251","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"11722","103.472122840","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"11791","103.762804459","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"11793","103.765218961","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"11795","103.767260026","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"11796","103.776217173","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"11803","103.829722420","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"11806","103.833997290","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"11812","103.880385054","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"11814","103.899668342","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"11826","103.962175205","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"11928","104.937391155","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"11991","105.476303040","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"12001","105.583616799","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"12004","105.589060499","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"12014","105.713892603","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"12030","105.863943420","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"12105","106.195481731","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"12106","106.204175020","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"12115","106.271248106","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"12127","106.335105488","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"12133","106.387928817","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"12150","106.616118558","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"12152","106.621013193","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"12162","106.722788789","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"12163","106.736424518","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"12170","106.835012760","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"12172","106.863890066","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"12174","106.864802562","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"12176","106.873561196","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"12219","107.625807676","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"12229","107.776291041","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"12233","107.834490620","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"12237","107.925656909","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"12244","107.990863974","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"12251","108.052671395","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"12253","108.057121075","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"12262","108.118164937","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"12263","108.119702230","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"12264","108.156466669","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"12265","108.158391327","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"12267","108.158699923","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"12269","108.169559242","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"12317","108.805888523","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"12334","109.002939712","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"12384","109.221135613","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"12386","109.225633052","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"12396","109.283410720","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"12399","109.286799284","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"12409","109.384366026","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"12410","109.388416925","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"12411","109.406407034","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"12412","109.424417782","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"12447","109.736843482","157.240.195.56","10.9.2.132","TLSv1.2","460","Application Data"
